139	23	-10.2	53	3.3
98	0	-10.3	54	2.4
100	1	-10.6	55	2.9
89	2	-10.9	57	2.7
38	3	-11.2	59	2.9
33	4	-11.5	57	2.3
42	5	-11.9	61	1.8
82	6	-12	61	2.3
203	7	-12.3	59	2.3
443	8	-12.6	61	1.6
227	9	-12	53	2.6
152	10	-11.1	46	3.7
146	11	-10.2	41	3.5
187	12	-8.6	40	2.6
178	13	-8.6	41	3.4
187	14	-7.4	38	3.3
181	15	-8.3	42	3.8
179	16	-8.2	39	2.8
219	17	-9.3	43	2.8
352	18	-10.4	43	2.3
251	19	-10.9	44	3
177	20	-11.6	49	1.8
162	21	-12.4	51	2.2
172	22	-12.9	52	2.8
119	23	-13.2	51	1.5
105	0	-13.6	49	1.6
99	1	-13.7	47	3
83	2	-13.8	43	2.6
42	3	-14.1	45	1.8
30	4	-14.3	45	2
35	5	-14.6	45	1.1
92	6	-14.9	45	2.3
189	7	-15.1	45	0.9
419	8	-15.1	44	1.2
196	9	-14.9	40	1.2
119	10	-13	37	2.2
140	11	-11.2	31	2.4
178	12	-9.6	27	2
177	13	-8.2	29	2
173	14	-7.2	28	2.3
177	15	-6.5	26	2.4
196	16	-5.8	21	1.1
259	17	-6.5	22	1.5
405	18	-7.5	28	2
273	19	-8.2	32	1.1
210	20	-7.9	31	1.4
184	21	-7.4	33	1.4
186	22	-6.9	39	1.6
144	23	-6.7	36	1.3
152	0	-6.6	39	1.6
168	1	-6.5	45	0.5
145	2	-6.4	40	0.9
77	3	-6.5	42	0.7
47	4	-6.4	46	0.8
40	5	-6.3	51	0.8
42	6	-6.4	59	0.6
43	7	-6.5	68	0.6
67	8	-6.5	72	0.8
102	9	-6.3	76	0.6
106	10	-5.5	72	0.7
133	11	-4.8	70	1
174	12	-3.7	66	1.1
212	13	-2.5	62	1.4
215	14	-1.8	62	0.7
251	15	-1.5	62	0.9
249	16	-1.2	63	0.9
277	17	-1.4	68	1
223	18	-2.6	73	1
167	19	-3.3	76	0.8
158	20	-3.9	78	1.1
156	21	-4.1	79	0.7
168	22	-4.3	81	0.4
131	23	-4.4	81	0.7
149	0	-4.4	81	0.7
150	1	-3.7	79	0.9
111	2	-3.5	78	1
79	3	-3.6	78	1.6
48	4	-4	79	1.2
29	5	-4.2	79	1.2
49	6	-4.3	79	1.1
59	7	-4.4	80	1.4
81	8	-3.8	79	0.8
118	9	-3.4	77	1.6
134	10	-2.1	72	1.7
174	11	-0.5	64	0.7
226	12	1.2	58	0.8
272	13	3	52	1.4
304	14	3.7	53	0.6
353	15	4.6	50	0.9
366	16	5.3	49	1.8
302	17	4.5	51	1.1
250	18	4.1	53	1.3
208	19	3.9	54	1.1
210	20	3.5	55	1
213	21	3.1	58	0.4
196	22	2.8	60	0.6
144	23	2.7	60	0.6
171	0	3	60	0.5
122	1	3	62	0.9
74	2	3.6	65	0.9
58	3	4.4	70	1.7
38	4	4.9	73	1.8
55	5	5	76	1.9
82	6	4.9	83	3
209	7	4.4	87	1
444	8	4.1	85	1.1
303	9	3.9	86	1.7
212	10	4.2	82	2.2
254	11	4.7	75	2.3
311	12	6.2	64	1.9
309	13	6.1	61	2.3
306	14	7.1	52	2.1
349	15	7.4	38	1.7
365	16	7.5	37	0.9
455	17	6.5	40	0.8
555	18	5.2	44	1.3
444	19	4.4	53	1.2
321	20	3.7	58	1.3
334	21	3.4	59	0.8
333	22	3	61	1.6
230	23	2.4	63	0.6
212	0	1.8	67	1.2
207	1	1.2	64	0.7
141	2	0.5	72	0.7
81	3	0.3	70	0.6
51	4	0.8	65	0.7
58	5	1.1	64	0.5
140	6	1.2	69	0.6
318	7	1.1	69	0.6
650	8	1.2	68	0.6
376	9	1.9	65	0.8
221	10	2.7	60	0.5
256	11	3.9	57	0.8
276	12	5.2	52	1.2
296	13	5.8	47	0.8
276	14	6.5	43	0.8
250	15	6.3	40	0.3
277	16	5.8	50	0.9
381	17	5.2	58	0.8
592	18	4.9	59	1.4
409	19	4.6	57	1
332	20	4.5	58	0.8
342	21	4.3	56	0.7
321	22	4	57	0.3
242	23	3.9	60	0.9
204	0	3.5	62	0.4
183	1	3.3	64	0.4
140	2	3.1	65	0.8
75	3	3	67	0.8
55	4	3	68	0.5
72	5	2.9	66	0.8
115	6	2.7	71	1.1
272	7	2.5	71	0.9
537	8	2.6	70	0.6
337	9	3	66	0.7
212	10	4.3	58	0.5
270	11	6	51	1
310	12	8.1	51	1.4
273	13	8	54	1.8
258	14	7.7	54	2.6
278	15	8.5	49	1.3
314	16	8.3	54	1.2
380	17	7.2	57	3.3
501	18	5.2	62	2.9
360	19	4.2	68	2.4
286	20	3.5	72	1.7
320	21	3.1	74	1.1
313	22	2.8	74	0.5
227	23	2.7	74	0.8
215	0	2.7	73	1
190	1	3.2	72	1.9
137	2	3.3	73	1.2
95	3	3.6	74	1.7
50	4	3.3	80	2.1
68	5	2.6	82	2
107	6	2.2	82	2
279	7	1.5	86	1.1
537	8	1.1	86	1.2
305	9	1.2	84	2.1
188	10	1.4	81	2.1
261	11	1.8	75	1.8
267	12	2.5	72	2.4
307	13	3.5	54	3.2
301	14	4.4	42	2.3
269	15	4.2	36	2.3
328	16	3.6	42	2.4
416	17	2.8	46	2.1
506	18	2	39	2.1
365	19	1.5	41	1
303	20	1.1	44	1.2
339	21	0.8	45	1.5
318	22	0.7	45	2
232	23	0.6	47	2.3
211	0	0.3	45	1.8
207	1	0	43	1.7
140	2	-0.3	44	1.7
93	3	-0.6	43	1.7
58	4	-0.7	45	1.4
61	5	-1.4	47	1.4
151	6	-1.8	49	1.4
334	7	-2	49	1.9
648	8	-2.5	50	1
387	9	-2.1	42	1.3
255	10	0	29	1.3
283	11	2.2	20	0.6
341	12	4.3	28	1.5
341	13	4.7	26	2.6
349	14	4.7	24	3.6
381	15	5.4	25	2.4
390	16	4.9	27	2.8
468	17	4.1	34	3.1
702	18	2.9	45	1.6
471	19	2	48	1.8
342	20	1.2	51	0.6
331	21	0.5	52	0.8
292	22	0	56	0.8
236	23	-0.5	59	0.9
228	0	-0.6	60	0.6
258	1	-0.9	64	0.4
216	2	-0.9	65	0.6
118	3	-0.9	65	0.2
89	4	-0.7	65	0.6
56	5	-0.3	62	0.6
50	6	-0.1	60	0.4
101	7	0.2	60	0.3
191	8	0.3	63	0.4
234	9	0.9	63	0.9
259	10	2.1	60	1.2
285	11	3.7	59	1.8
325	12	5.3	55	2.6
356	13	6.3	55	3
334	14	5.9	61	3.2
406	15	6.3	55	3
352	16	6.6	42	3
377	17	5.7	53	1.8
283	18	4.6	55	3.2
223	19	3.5	66	1.7
219	20	2.9	66	1.2
220	21	2.1	48	2.8
232	22	1.5	48	2.4
164	23	0.8	53	1.7
196	0	-0.3	60	1.9
177	1	-0.8	58	0.4
107	2	-1.5	63	1
107	3	-2	60	0.5
73	4	-2.3	47	0.7
32	5	-2.6	49	1.1
36	6	-3.1	54	1.4
61	7	-3.2	54	1.2
115	8	-3.6	53	0.5
152	9	-3.2	46	0.8
189	10	-1.3	37	0.8
216	11	1.9	25	1
271	12	3.9	30	1.6
343	13	4.9	22	2
340	14	5.4	18	1.2
389	15	5.4	20	2.2
396	16	4.7	17	2.1
383	17	3.8	20	1.3
295	18	2.5	24	2
223	19	1.3	25	1.3
258	20	0.3	27	0.4
237	21	-0.1	29	0.5
207	22	-0.3	32	0.7
170	23	-0.4	32	0.6
171	0	-0.2	30	0.4
97	1	-0.2	32	0.7
73	2	-0.2	33	1.4
53	3	-0.3	31	0.3
31	4	0	32	0.4
60	5	0	32	0.7
165	6	0	33	0.4
316	7	-0.4	34	1
683	8	-0.7	32	0.5
365	9	0.1	33	0.8
221	10	1.1	31	0.7
277	11	2.4	27	0.9
323	12	3.9	28	0.9
281	13	3.9	33	0.6
249	14	3.3	73	0.4
63	15	3.6	69	1.8
18	16	2	87	1.9
43	17	1.3	93	1.2
170	18	1.1	96	3
167	19	-0.1	88	3.2
181	20	-0.8	85	2.9
187	21	-1.8	85	2.9
170	22	-3.2	81	3.9
139	23	-4.2	79	2.9
96	0	-5.3	77	3.8
120	1	-6	76	3.1
75	2	-7.5	65	3.9
55	3	-8.6	68	3.3
45	4	-9.5	49	4.3
44	5	-10.5	46	3
84	6	-11.5	47	3.2
211	7	-12.5	41	4.5
423	8	-13	41	4
228	9	-13.3	36	3.5
132	10	-12.1	34	3.5
184	11	-11.7	27	4
180	12	-11.3	27	3.7
189	13	-11	27	4
169	14	-10.4	30	4.3
181	15	-9.7	32	3.6
181	16	-10.1	34	4.3
239	17	-10.6	38	3.5
351	18	-11.5	43	2.4
248	19	-12	47	3.2
178	20	-12.5	52	3
145	21	-13.2	49	4.1
117	22	-13.9	45	4
106	23	-14.3	38	4
90	0	-14.6	34	3.9
89	1	-15	31	2.5
50	2	-15.2	32	3.1
32	3	-15.2	30	3.4
24	4	-15.4	30	2.5
34	5	-15.6	29	3.7
71	6	-15.7	29	2.5
164	7	-15.9	30	3
364	8	-16.2	30	1.6
192	9	-15.8	27	3.4
90	10	-14.5	24	4.6
124	11	-13.1	25	3.8
121	12	-12.2	26	4
140	13	-12	25	6
125	14	-11.1	26	3.8
149	15	-10.8	29	3.8
124	16	-11.2	30	4.7
203	17	-11.8	26	3.5
297	18	-13	29	3.4
211	19	-13.8	32	2.2
125	20	-14.3	37	1.3
132	21	-14.7	40	3.2
121	22	-15.2	45	4
82	23	-15.7	43	3.6
78	0	-15.9	43	3.8
68	1	-16.1	42	2.2
60	2	-16	42	1.3
32	3	-16	40	1.9
22	4	-15.9	37	2.4
34	5	-15.8	37	2.7
71	6	-16.1	33	3
165	7	-16.2	33	2.2
349	8	-16.4	32	3.3
187	9	-16.2	33	2.9
105	10	-15.3	33	2.4
122	11	-13.8	25	3.5
142	12	-12.8	25	3.2
130	13	-11.4	27	3.9
160	14	-10.4	25	2.3
130	15	-9.7	28	3.7
152	16	-9.6	31	2.6
170	17	-10.9	32	4
288	18	-11.8	33	4
178	19	-12.7	33	3.7
141	20	-13.5	33	2.4
137	21	-14.1	35	2.2
113	22	-14.6	35	2.5
79	23	-14.9	35	2.8
68	0	-15.1	34	1.7
93	1	-15.3	34	1.7
54	2	-15.6	33	2.2
41	3	-15.9	34	2.9
24	4	-16.4	36	1.5
36	5	-16.9	38	2.3
64	6	-17.4	40	1.6
142	7	-17.5	38	3.4
322	8	-17.8	40	2.5
149	9	-17.5	37	3.8
96	10	-16.5	33	3.4
93	11	-15.6	31	3.3
111	12	-14.4	30	2.7
115	13	-13.3	28	2.7
116	14	-12.1	27	2.5
140	15	-11.4	27	3.3
147	16	-10.8	28	2.7
196	17	-11.5	31	3.3
305	18	-12.7	33	2.5
171	19	-13.2	33	2.4
121	20	-13.7	35	1.7
130	21	-14.1	36	1.8
108	22	-14.6	40	1.8
89	23	-14.4	38	2.7
80	0	-15	42	1.2
94	1	-15.1	43	0.8
75	2	-15.3	43	0.6
41	3	-15.3	43	0.8
36	4	-15.3	47	0.8
25	5	-15.4	45	0.8
33	6	-15.3	47	0.7
57	7	-15.7	53	1.3
84	8	-15.9	58	0.9
105	9	-15.1	49	1.1
96	10	-12.3	35	0.6
125	11	-9.6	33	1.1
145	12	-7.7	32	2.5
189	13	-6.6	27	2.1
193	14	-4.1	25	2
192	15	-3.7	26	2.2
195	16	-3.7	25	2.6
207	17	-4.6	26	1.9
162	18	-6.6	31	3
122	19	-7.1	33	2
117	20	-7.6	36	1.7
103	21	-7.9	35	2.6
114	22	-7.8	43	2.3
103	23	-7.6	42	1.2
125	0	-7.5	36	2.3
103	1	-7.5	45	2.4
72	2	-7.8	51	1.9
67	3	-7.7	49	1.8
38	4	-7.6	37	1.6
21	5	-7.5	33	1.5
30	6	-7.8	35	1.9
42	7	-8	39	1.9
72	8	-8.1	43	1.7
104	9	-7.8	41	1.8
111	10	-5.9	35	1.9
145	11	-4.6	27	2.6
189	12	-3.5	26	2.5
206	13	-2.4	22	2.5
225	14	-1.5	20	3
217	15	-1.9	23	4.3
187	16	-2.1	27	4
178	17	-3.8	32	5.2
157	18	-4.9	35	3.7
134	19	-6	31	3.6
113	20	-7	30	2.8
106	21	-7.3	34	3.5
105	22	-7.9	40	2.5
81	23	-8.7	42	2.1
80	0	-9.3	45	0.7
62	1	-9.8	47	1.3
49	2	-10.2	47	0.9
27	3	-9.8	43	2.8
26	4	-9.9	45	2.5
50	5	-10.4	47	1
94	6	-10.9	43	1
231	7	-11.1	37	1.6
450	8	-11.5	38	1
217	9	-10.8	34	2.9
135	10	-9.5	28	3.7
166	11	-8.1	24	3.6
186	12	-7.3	23	3.8
166	13	-6.9	23	4.6
168	14	-5.7	23	4.5
177	15	-5.2	27	4.5
195	16	-5.5	28	4.3
239	17	-5.7	30	3.6
438	18	-6.6	34	2.5
282	19	-7.1	40	3.2
197	20	-7.4	41	3.8
182	21	-7.7	42	2.9
172	22	-8.8	40	3
99	23	-9.4	41	1.6
108	0	-10	34	1.1
129	1	-10.4	37	0.3
84	2	-10.6	40	1
54	3	-10.7	42	1.4
33	4	-11.1	50	1.2
47	5	-11.3	53	1.6
94	6	-11.2	53	0.9
214	7	-11.3	57	0.9
491	8	-11.1	61	0.7
254	9	-9.9	49	0.8
170	10	-7.5	42	0.9
220	11	-4.5	29	1.3
253	12	-3.2	32	2.7
225	13	-1.3	35	2
238	14	-1.1	46	2.1
173	15	-1.6	55	2.5
94	16	-2.2	76	1.7
53	17	-2.4	85	0.3
100	18	-2.3	91	0.4
59	19	-1.7	91	1.1
72	20	-1.5	91	1.7
60	21	-1.6	91	1.3
73	22	-1.7	85	1.2
62	23	-1.7	83	1
69	0	-1.7	83	0.8
96	1	-1.6	81	1.1
60	2	-1.6	80	1.4
47	3	-2.2	83	1
34	4	-2.4	82	1.5
34	5	-2.8	83	0.6
63	6	-3.1	80	0.7
124	7	-3.5	83	1.6
273	8	-3.6	83	1.7
137	9	-3.3	77	1.2
102	10	-2.3	63	1.7
144	11	-1.5	46	2.5
160	12	-1	35	2.7
171	13	-0.8	39	2.6
156	14	-0.7	33	2.7
214	15	-0.5	30	2.3
216	16	-0.1	29	1.6
279	17	-0.9	34	2.8
403	18	-1.8	35	2.1
270	19	-2.2	36	2.2
229	20	-2.6	36	3.1
229	21	-3.4	40	0.9
188	22	-4.2	48	1
132	23	-4.7	53	1.3
122	0	-5.2	56	1.4
149	1	-5.4	54	1.7
103	2	-5.5	53	2.1
81	3	-6.2	57	1.6
37	4	-7.1	56	1.8
51	5	-7.8	65	2.3
95	6	-8.1	59	0.7
244	7	-8.7	64	0.5
459	8	-8.6	59	1
259	9	-7.9	50	0.6
168	10	-5	41	0.5
194	11	-2.6	33	1.5
240	12	-1.1	31	1.3
233	13	0.3	28	3.1
256	14	0.8	23	3.2
293	15	0.7	25	3
268	16	1.1	26	2.1
341	17	0.3	26	2.4
542	18	-1	28	1.9
344	19	-1.8	32	1.5
263	20	-2.4	36	1
257	21	-3.2	47	1.8
235	22	-3.9	52	1.2
143	23	-4.5	55	0.4
138	0	-4.9	56	1.1
159	1	-5.2	56	0.9
102	2	-5.7	59	0.3
65	3	-6.3	63	0.9
47	4	-6.7	65	1.1
48	5	-6.8	61	0.2
115	6	-7	62	1.3
267	7	-7.4	62	1.5
558	8	-7.4	58	2.2
280	9	-6.5	54	1.2
187	10	-4.1	43	1.2
234	11	-1.4	37	1
303	12	0.9	37	1.5
294	13	1.6	29	2.2
293	14	3.2	26	2.2
310	15	3.6	26	2.4
330	16	2.9	26	3
382	17	2	25	2.3
592	18	0.5	37	3
379	19	-0.5	43	2.5
241	20	-1.3	51	2.4
225	21	-2	61	1.7
227	22	-2.4	63	1.3
178	23	-2.6	69	2
182	0	-2.5	69	2.2
184	1	-2.3	71	3.2
123	2	-3.4	82	4.2
60	3	-4.4	80	4.3
35	4	-5.6	74	4
31	5	-6.3	65	3.9
33	6	-7.8	57	4.8
67	7	-8.8	58	4
116	8	-9.5	56	3.5
168	9	-9.4	47	3.3
144	10	-8.5	43	4
195	11	-7.7	41	4.6
192	12	-6	38	3.4
229	13	-5.8	38	3.7
196	14	-5	31	4
210	15	-4.5	31	4.3
205	16	-4.2	31	3.5
211	17	-5.6	32	4.6
175	18	-6.6	36	4.4
135	19	-7.6	32	4.8
109	20	-8.5	31	4.1
107	21	-9.1	38	2.7
92	22	-9.7	45	3
91	23	-10	48	2.6
98	0	-10.4	49	2.4
90	1	-10.5	48	3.1
60	2	-10.5	49	2
54	3	-10.6	47	3.7
35	4	-11.2	47	2.3
21	5	-11.5	51	3.3
23	6	-11.8	54	2.4
34	7	-12.4	54	2.5
70	8	-12.8	56	2.4
97	9	-12.4	51	3.8
103	10	-11.2	43	3.5
115	11	-9.7	37	2.8
165	12	-8.3	32	1.8
152	13	-8.3	34	4
177	14	-7.4	33	4
190	15	-6.4	30	4.9
181	16	-5.4	29	3.6
184	17	-5.9	27	3.6
154	18	-7	26	4.1
124	19	-7.7	31	3.3
98	20	-8.2	28	3.5
107	21	-8.9	35	3.2
78	22	-9.7	45	1.3
77	23	-10.3	48	2
82	0	-10.5	52	2.4
52	1	-11.2	54	1
39	2	-11.2	55	1.5
33	3	-11.3	54	0.6
20	4	-11.7	51	1.2
37	5	-11.6	45	2.4
110	6	-11.5	40	2.3
227	7	-11.6	44	1.6
433	8	-11.5	40	2.8
216	9	-11.1	38	2.4
123	10	-9.6	32	3.7
156	11	-8.5	27	4.7
157	12	-7.8	28	4.1
169	13	-7	25	4.2
170	14	-6.4	24	4.6
169	15	-5.7	25	4.4
199	16	-5.4	25	3.4
225	17	-6.4	28	4.5
388	18	-7.6	29	3.5
246	19	-8.3	29	4.1
206	20	-9.1	35	3.8
177	21	-9.8	41	3.9
183	22	-10.3	43	3.7
115	23	-10.5	47	2.8
126	0	-10.6	47	3.5
87	1	-10.9	36	3.3
59	2	-11.2	36	2.9
36	3	-11.6	35	3.2
32	4	-12	36	2.7
40	5	-12.3	37	2.9
94	6	-12.5	40	3.4
213	7	-12.7	41	3.7
438	8	-12.7	41	3.1
217	9	-12.3	39	3.7
128	10	-11.3	35	4.2
175	11	-9.9	32	3.3
172	12	-8.2	31	2.7
165	13	-7.5	28	4.3
147	14	-7	26	4.4
171	15	-5.9	25	3.1
175	16	-5.9	24	3.5
227	17	-6.6	29	2.5
392	18	-7.6	36	3.3
251	19	-8.4	37	4
193	20	-9.6	34	2.6
175	21	-10.6	39	3.1
169	22	-11.1	43	1.8
106	23	-11.8	46	1.1
116	0	-12.3	47	0.4
96	1	-12.3	47	1.9
83	2	-12.5	50	1
51	3	-12.5	49	1.5
34	4	-13.1	54	0.7
45	5	-13	53	0.7
92	6	-13.2	50	0.5
214	7	-13.2	56	0.9
469	8	-13.3	60	0.6
237	9	-12	50	1.3
155	10	-9.6	39	0.7
176	11	-7	28	3.3
188	12	-6	24	2.6
228	13	-4.5	23	2.6
199	14	-3.5	20	1.5
221	15	-2.1	20	2.3
240	16	-1.7	18	2
320	17	-2.3	20	2.2
448	18	-4	27	2.5
280	19	-5.2	33	2.6
218	20	-5.8	44	2.1
223	21	-6.3	48	2.2
200	22	-6.8	50	1.7
164	23	-7.6	50	1
136	0	-8.2	50	1.1
126	1	-8.5	60	1.2
103	2	-8.3	65	0.4
57	3	-8.6	64	0.9
46	4	-9	54	0.6
39	5	-9	56	0.4
99	6	-9.3	61	0.7
255	7	-9.6	67	1
507	8	-9.7	65	0.8
270	9	-8.5	55	1
160	10	-6.3	46	1.3
217	11	-3.1	39	1.2
253	12	-1.5	35	1.2
270	13	0.3	30	1.4
253	14	0.9	25	2.4
286	15	1.4	25	2.2
284	16	2	25	2.3
337	17	1.5	24	1.9
564	18	-0.5	26	1.7
378	19	-1.8	35	1.4
277	20	-2.8	40	1.5
268	21	-3.3	42	1.1
233	22	-3.9	41	0.4
195	23	-4.3	44	0.7
178	0	-4.6	38	0.1
159	1	-4.8	44	1.1
107	2	-5.1	47	0.9
78	3	-5.2	48	0.7
46	4	-4.4	47	0.9
36	5	-4.2	44	1.1
117	6	-4	41	0.8
273	7	-3.6	42	0.9
589	8	-3.3	39	0.9
308	9	-2.4	36	1.2
199	10	-1.3	34	0.5
238	11	-0.2	31	0.8
260	12	1.6	28	0.5
268	13	2.6	27	0.8
283	14	4	25	0.9
315	15	5	24	1
319	16	6	28	1.7
422	17	4.8	38	3
659	18	4.1	40	2.1
407	19	3.3	58	1.7
308	20	3	61	1.9
243	21	2.9	63	1
263	22	2.5	66	1.1
193	23	2	70	0.7
197	0	1.5	71	1.1
237	1	1.7	71	1.2
169	2	1.9	71	1.5
145	3	2	71	1.2
79	4	1.9	74	1.2
41	5	1.8	75	2
48	6	1.6	78	1.6
97	7	1.6	81	1.4
188	8	1.6	82	1.3
222	9	1.6	78	2
223	10	1.8	73	2.8
235	11	2.6	62	2.9
248	12	2.9	53	4.7
296	13	2.8	31	4
286	14	2.2	24	4.5
277	15	2	20	4.1
291	16	0.3	17	4.9
277	17	-0.9	19	5
216	18	-2	15	5.6
151	19	-3.1	14	5.1
132	20	-4.4	19	5.8
124	21	-5.6	28	4.1
128	22	-6.2	32	3.5
118	23	-6.7	35	2.1
112	0	-6.9	36	2.1
95	1	-7	38	2.6
93	2	-7	42	1.6
58	3	-7.2	43	2
34	4	-7.5	42	2.4
19	5	-7.8	39	2.8
39	6	-8.4	33	1.4
40	7	-9.2	34	2
81	8	-9.4	29	1.9
126	9	-8.6	28	1.5
130	10	-6.9	21	3.4
155	11	-5	25	3.2
174	12	-3.9	28	2.9
212	13	-2.4	28	3
191	14	-2.2	29	4.1
181	15	-2.6	31	2.7
175	16	-3.6	36	4.4
198	17	-4.2	47	2.7
150	18	-4.6	56	3.6
147	19	-5.2	66	3.1
127	20	-5.7	67	2.6
119	21	-5.6	69	2.2
103	22	-5.8	57	3.2
91	23	-7	49	3.4
103	0	-7.7	52	3.2
69	1	-7.9	52	3.7
45	2	-8.3	49	2.7
21	3	-8.5	35	2.7
33	4	-8.6	31	3.5
30	5	-9.2	37	1.1
109	6	-9.5	36	1.5
236	7	-9.5	35	1.1
517	8	-9.1	33	2.1
262	9	-8.4	28	2.2
161	10	-6.7	23	2.4
190	11	-6.1	25	2.8
202	12	-4.6	32	4.2
246	13	-2.7	29	2.9
182	14	-2.4	30	3.4
228	15	-2.1	30	3.9
239	16	-2.4	33	4.5
288	17	-3.1	36	4.4
475	18	-4.4	46	3.5
340	19	-4.9	52	2
244	20	-4.7	55	1.7
253	21	-4.3	59	3
200	22	-4.2	57	1.7
140	23	-4.4	58	2.4
158	0	-5	60	1.8
146	1	-5.5	60	1.3
106	2	-6	58	2
70	3	-6.2	61	1.3
46	4	-6.4	62	1.8
51	5	-6.7	64	1.6
96	6	-7.1	70	1
294	7	-7.2	70	1.9
568	8	-7.1	68	0.6
285	9	-5.9	52	1.4
200	10	-2.4	41	1.5
252	11	-0.3	40	3.4
281	12	1	41	3.3
256	13	2.6	40	3.5
300	14	3.7	39	3.8
295	15	3.7	40	5.3
328	16	3.9	41	4
410	17	3.5	46	3.1
604	18	3.1	50	3.7
406	19	2.4	57	3.2
323	20	2.3	59	3.8
290	21	2.6	57	3.8
291	22	2.6	57	3.1
211	23	2.4	59	3.2
178	0	2	65	2.2
213	1	1.3	67	1.2
129	2	1.2	64	0.9
101	3	1.1	65	1
51	4	1.1	67	1.7
56	5	1	68	0.6
108	6	1.1	66	0.9
292	7	1.3	66	1.1
606	8	2.1	65	1.1
326	9	3.9	64	2.9
241	10	5.2	65	3.9
288	11	6.3	67	3.5
312	12	6.9	67	3.9
349	13	7.2	65	3.8
398	14	7.8	57	3.5
461	15	8.7	48	4.1
447	16	8	36	3.5
484	17	6.6	34	2.8
559	18	5.1	34	2.3
316	19	3.9	37	1.4
262	20	2.8	29	2.8
216	21	1.7	27	3.1
218	22	0.3	33	4
160	23	-0.3	35	2.1
126	0	-0.7	37	3.5
123	1	-1.1	38	2.8
112	2	-1.2	35	2.2
74	3	-1.4	34	2.1
58	4	-1.9	34	3
32	5	-2.4	33	3.1
39	6	-2.6	38	1
55	7	-3	40	0.9
112	8	-3	38	1
112	9	-3.5	30	1.5
127	10	-1.6	26	1.9
170	11	0.1	22	2
174	12	1.7	20	3
240	13	2.2	18	3.4
270	14	2.9	14	4.3
276	15	3.8	17	3.2
273	16	3.2	16	3
236	17	2.4	17	3.1
190	18	1.1	18	2.5
166	19	0.1	21	2.9
148	20	-0.4	27	2.2
134	21	-1.1	32	2.4
145	22	-1.9	30	0.8
92	23	-2.5	31	1.4
105	0	-3.3	35	1.8
77	1	-3.6	35	2
47	2	-4.1	38	1.2
36	3	-4.4	37	1.7
35	4	-4.5	42	1.4
28	5	-5	44	0.9
30	6	-5.2	42	0.7
49	7	-5.4	41	0.3
68	8	-5.4	38	0.7
48	9	-4.3	33	0.7
78	10	-1.3	32	1.5
93	11	1	25	1.4
137	12	2.2	19	1.4
169	13	3.5	17	3.2
196	14	4.2	18	3.3
243	15	4	26	3.5
189	16	3.3	38	3.8
210	17	2.5	48	4.2
165	18	1.4	56	3.2
126	19	0.6	59	2.3
150	20	0.2	61	1.9
114	21	0.1	67	2.5
116	22	-0.6	70	3.4
84	23	-2	51	3.2
79	0	-2.7	41	3.2
71	1	-3.1	36	3.5
56	2	-3.8	30	3.9
34	3	-4.5	28	3
20	4	-5.2	28	2.5
14	5	-5.7	31	2.3
39	6	-6.2	32	2.5
35	7	-6.8	32	1.6
80	8	-7.1	30	1.7
98	9	-6.5	26	2.4
103	10	-4.3	21	1.4
155	11	-2.8	19	2.6
183	12	-1.3	17	1.5
193	13	-0.4	15	2.4
258	14	-0.1	15	4
273	15	1	14	4.6
267	16	1.3	15	4.2
250	17	0.6	17	3.3
223	18	-0.3	17	1.9
169	19	-1.5	32	2.5
145	20	-2.1	38	2
133	21	-2.3	38	2.3
123	22	-2.7	42	2.2
117	23	-2.9	31	3.8
99	0	-3.6	33	1.7
103	1	-4.4	33	1.4
86	2	-4.7	33	0.1
56	3	-4.5	26	0
37	4	-4.1	27	0.6
22	5	-4	28	0.5
38	6	-4.1	30	1.1
52	7	-4.6	31	1.2
92	8	-4.8	31	0.8
137	9	-4.1	30	0.5
156	10	-1.8	23	0.6
183	11	0	20	0.8
263	12	2.2	17	1
337	13	3.7	17	1.4
372	14	4.1	17	1.8
440	15	5	16	2
404	16	5.1	16	1.8
354	17	4.2	17	2.5
310	18	2.8	25	3
238	19	1.5	30	2.6
213	20	0.6	33	1.9
226	21	0.2	32	1.1
191	22	-0.3	34	1.6
153	23	-0.7	37	0.9
148	0	-1.1	39	1.7
101	1	-1.4	42	1.1
59	2	-1.4	41	1.1
42	3	-1.4	41	1.6
50	4	-1.9	44	0.7
59	5	-1.8	44	0.5
139	6	-1.4	46	0.3
349	7	-0.9	45	0.9
646	8	-1.2	51	0.8
347	9	-0.6	43	0.5
235	10	2.6	45	1.2
314	11	4.3	44	2.3
361	12	4.7	43	2.1
332	13	5.1	41	1.8
373	14	5.6	38	1.6
392	15	6.3	35	2.6
403	16	6.3	35	2.9
522	17	5.7	36	3
819	18	4.7	43	2.4
533	19	3.6	55	1.6
417	20	2.4	60	1.9
388	21	1.8	63	1.2
357	22	1	69	0.7
218	23	0.5	73	1.5
177	0	0	75	2.3
172	1	-0.5	76	1.6
115	2	-0.8	76	0.8
63	3	-1.3	80	0.7
64	4	-1.6	83	0.6
79	5	-1.8	82	1.3
164	6	-2.1	82	1.8
404	7	-2.2	76	1.9
727	8	-2.1	71	1.7
384	9	-1.4	56	1.4
265	10	1.1	38	3.1
322	11	2.8	35	3.9
356	12	4	23	3.5
370	13	4.2	22	3.9
335	14	5	20	3.7
431	15	5.4	18	3.7
393	16	5.1	17	3.4
514	17	3.9	19	3.6
764	18	3.2	20	2.9
522	19	2.5	21	2.2
